n,T,num_runs,num_odd,num_even
22709,131,90,45,86
22710,162,115,57,105
22711,162,114,57,105
22712,131,91,45,86
22713,43,22,11,32
22714,131,91,45,86
22715,144,100,50,94
22716,162,115,57,105
22717,162,114,57,105
22718,162,115,57,105
22719,43,22,11,32
22720,38,19,9,29
22721,82,52,26,56
22722,82,53,26,56
22723,82,52,26,56
22724,82,53,26,56
22725,82,52,26,56
22726,82,53,26,56
22727,82,52,26,56
22728,82,53,26,56
22729,131,90,45,86
22730,82,53,26,56
22731,175,124,62,113
22732,82,53,26,56
22733,82,52,26,56
22734,144,101,50,94
22735,144,100,50,94
22736,38,19,9,29
22737,131,90,45,86
22738,131,91,45,86
22739,131,90,45,86
22740,38,19,9,29
22741,38,18,9,29
22742,82,53,26,56
22743,82,52,26,56
22744,175,125,62,113
22745,82,52,26,56
22746,175,125,62,113
22747,82,52,26,56
22748,175,125,62,113
22749,175,124,62,113
22750,82,53,26,56
22751,82,52,26,56
22752,69,43,21,48
22753,175,124,62,113
22754,38,19,9,29
22755,38,18,9,29
22756,131,91,45,86
22757,131,90,45,86
22758,131,91,45,86
22759,82,52,26,56
22760,69,43,21,48
22761,175,124,62,113
22762,69,43,21,48
22763,206,148,74,132
22764,175,125,62,113
22765,175,124,62,113
22766,175,125,62,113
22767,82,52,26,56
22768,69,43,21,48
22769,69,42,21,48
22770,131,91,45,86
22771,131,90,45,86
22772,69,43,21,48
22773,69,42,21,48
22774,175,125,62,113
22775,175,124,62,113
22776,175,125,62,113
22777,82,52,26,56
22778,175,125,62,113
22779,237,172,86,151
22780,175,125,62,113
22781,175,124,62,113
22782,206,149,74,132
22783,206,148,74,132
22784,38,19,9,29
22785,69,42,21,48
22786,131,91,45,86
22787,131,90,45,86
22788,69,43,21,48
22789,69,42,21,48
22790,69,43,21,48
22791,131,90,45,86
22792,69,43,21,48
22793,131,90,45,86
22794,69,43,21,48
22795,56,32,16,40
22796,69,43,21,48
22797,69,42,21,48
22798,56,33,16,40
22799,56,32,16,40
22800,30,13,6,24
22801,69,42,21,48
22802,82,53,26,56
22803,82,52,26,56
22804,30,13,6,24
22805,30,12,6,24
22806,56,33,16,40
22807,56,32,16,40
22808,30,13,6,24
22809,56,32,16,40
22810,30,13,6,24
22811,82,52,26,56
22812,56,33,16,40
22813,56,32,16,40
22814,56,33,16,40
22815,56,32,16,40
22816,30,13,6,24
22817,69,42,21,48
22818,82,53,26,56
22819,82,52,26,56
22820,82,53,26,56
22821,82,52,26,56
22822,82,53,26,56
22823,113,76,38,75
22824,30,13,6,24
22825,82,52,26,56
22826,30,13,6,24
22827,82,52,26,56
22828,30,13,6,24
22829,30,12,6,24
22830,30,13,6,24
22831,206,148,74,132
22832,30,13,6,24
22833,131,90,45,86
22834,131,91,45,86
22835,131,90,45,86
22836,30,13,6,24
22837,30,12,6,24
22838,82,53,26,56
22839,82,52,26,56
22840,131,91,45,86
22841,144,100,50,94
22842,131,91,45,86
22843,131,90,45,86
22844,131,91,45,86
22845,131,90,45,86
22846,56,33,16,40
22847,56,32,16,40
22848,38,19,9,29
22849,30,12,6,24
22850,82,53,26,56
22851,82,52,26,56
22852,175,125,62,113
22853,175,124,62,113
22854,175,125,62,113
22855,87,56,28,59
22856,175,125,62,113
22857,175,124,62,113
22858,175,125,62,113
22859,175,124,62,113
22860,175,125,62,113
22861,175,124,62,113
22862,175,125,62,113
22863,175,124,62,113
22864,38,19,9,29
22865,131,90,45,86
22866,131,91,45,86
22867,131,90,45,86
22868,38,19,9,29
22869,38,18,9,29
22870,69,43,21,48
22871,69,42,21,48
22872,82,53,26,56
22873,69,42,21,48
22874,82,53,26,56
22875,175,124,62,113
22876,82,53,26,56
22877,82,52,26,56
22878,56,33,16,40
22879,56,32,16,40
22880,30,13,6,24
22881,175,124,62,113
22882,82,53,26,56
22883,82,52,26,56
22884,82,53,26,56
22885,82,52,26,56
22886,82,53,26,56
22887,113,76,38,75
22888,30,13,6,24
22889,82,52,26,56
22890,30,13,6,24
22891,69,42,21,48
22892,175,125,62,113
22893,175,124,62,113
22894,175,125,62,113
22895,175,124,62,113
22896,30,13,6,24
22897,30,12,6,24
22898,131,91,45,86
22899,131,90,45,86
22900,30,13,6,24
22901,30,12,6,24
22902,131,91,45,86
22903,131,90,45,86
22904,82,53,26,56
22905,193,138,69,124
22906,82,53,26,56
22907,82,52,26,56
22908,82,53,26,56
22909,82,52,26,56
22910,144,101,50,94
22911,144,100,50,94
22912,38,19,9,29
22913,82,52,26,56
22914,30,13,6,24
22915,30,12,6,24
22916,30,13,6,24
22917,30,12,6,24
22918,30,13,6,24
22919,30,12,6,24
22920,30,13,6,24
22921,144,100,50,94
22922,30,13,6,24
22923,82,52,26,56
22924,30,13,6,24
22925,30,12,6,24
22926,69,43,21,48
22927,69,42,21,48
22928,30,13,6,24
22929,69,42,21,48
22930,69,43,21,48
22931,69,42,21,48
22932,30,13,6,24
22933,30,12,6,24
22934,69,43,21,48
22935,69,42,21,48
22936,30,13,6,24
22937,69,42,21,48
22938,30,13,6,24
22939,131,90,45,86
22940,175,125,62,113
22941,175,124,62,113
22942,175,125,62,113
22943,82,52,26,56
22944,38,19,9,29
22945,82,52,26,56
22946,113,77,38,75
22947,113,76,38,75
22948,113,77,38,75
22949,113,76,38,75
22950,113,77,38,75
22951,69,42,21,48
22952,38,19,9,29
22953,175,124,62,113
22954,38,19,9,29
22955,82,52,26,56
22956,175,125,62,113
22957,175,124,62,113
22958,175,125,62,113
22959,175,124,62,113
22960,82,53,26,56
22961,82,52,26,56
22962,82,53,26,56
22963,82,52,26,56
22964,82,53,26,56
22965,82,52,26,56
22966,82,53,26,56
22967,82,52,26,56
22968,82,53,26,56
22969,82,52,26,56
22970,82,53,26,56
22971,69,42,21,48
22972,82,53,26,56
22973,82,52,26,56
22974,82,53,26,56
22975,87,56,28,59
22976,56,33,16,40
22977,175,124,62,113
22978,175,125,62,113
22979,175,124,62,113
22980,38,19,9,29
22981,38,18,9,29
22982,38,19,9,29
22983,87,56,28,59
22984,175,125,62,113
22985,144,100,50,94
22986,175,125,62,113
22987,30,12,6,24
22988,175,125,62,113
22989,175,124,62,113
22990,87,57,28,59
22991,87,56,28,59
22992,56,33,16,40
22993,175,124,62,113
22994,82,53,26,56
22995,82,52,26,56
22996,56,33,16,40
22997,56,32,16,40
22998,144,101,50,94
22999,144,100,50,94
23000,56,33,16,40
23001,56,32,16,40
23002,56,33,16,40
23003,175,124,62,113
23004,56,33,16,40
23005,56,32,16,40
23006,237,173,86,151
23007,237,172,86,151
23008,56,33,16,40
23009,175,124,62,113
23010,56,33,16,40
23011,56,32,16,40
23012,131,91,45,86
23013,131,90,45,86
23014,131,91,45,86
23015,69,42,21,48
23016,56,33,16,40
23017,69,42,21,48
23018,56,33,16,40
23019,69,42,21,48
23020,56,33,16,40
23021,56,32,16,40
23022,56,33,16,40
23023,113,76,38,75
23024,131,91,45,86
23025,56,32,16,40
23026,175,125,62,113
23027,175,124,62,113
23028,131,91,45,86
23029,131,90,45,86
23030,113,77,38,75
23031,113,76,38,75
23032,131,91,45,86
23033,131,90,45,86
23034,131,91,45,86
23035,56,32,16,40
23036,113,77,38,75
23037,113,76,38,75
23038,113,77,38,75
23039,237,172,86,151
23040,25,9,4,21
23041,175,124,62,113
23042,175,125,62,113
23043,175,124,62,113
23044,175,125,62,113
23045,175,124,62,113
23046,175,125,62,113
23047,113,76,38,75
23048,38,19,9,29
23049,175,124,62,113
23050,38,19,9,29
23051,175,124,62,113
23052,38,19,9,29
23053,38,18,9,29
23054,100,67,33,67
23055,100,66,33,67
23056,144,101,50,94
23057,38,18,9,29
23058,56,33,16,40
23059,56,32,16,40
23060,144,101,50,94
23061,144,100,50,94
23062,56,33,16,40
23063,56,32,16,40
23064,144,101,50,94
23065,56,32,16,40
23066,144,101,50,94
23067,175,124,62,113
23068,56,33,16,40
23069,56,32,16,40
23070,56,33,16,40
23071,113,76,38,75
23072,51,29,14,37
23073,56,32,16,40
23074,144,101,50,94
23075,144,100,50,94
23076,175,125,62,113
23077,175,124,62,113
23078,175,125,62,113
23079,56,32,16,40
23080,51,29,14,37
23081,113,76,38,75
23082,51,29,14,37
23083,144,100,50,94
23084,144,101,50,94
23085,144,100,50,94
23086,144,101,50,94
23087,175,124,62,113
23088,51,29,14,37
23089,56,32,16,40
23090,56,33,16,40
23091,56,32,16,40
23092,51,29,14,37
23093,51,28,14,37
23094,175,125,62,113
23095,175,124,62,113
23096,131,91,45,86
23097,56,32,16,40
23098,131,91,45,86
23099,144,100,50,94
23100,131,91,45,86
23101,131,90,45,86
23102,144,101,50,94
23103,144,100,50,94
23104,51,29,14,37
23105,144,100,50,94
23106,144,101,50,94
23107,144,100,50,94
23108,144,101,50,94
23109,144,100,50,94
23110,144,101,50,94
23111,56,32,16,40
23112,144,101,50,94
23113,131,90,45,86
23114,144,101,50,94
23115,144,100,50,94
23116,144,101,50,94
23117,144,100,50,94
23118,131,91,45,86
23119,131,90,45,86
23120,51,29,14,37
23121,69,42,21,48
23122,69,43,21,48
23123,69,42,21,48
23124,51,29,14,37
23125,51,28,14,37
23126,144,101,50,94
23127,144,100,50,94
23128,51,29,14,37
23129,144,100,50,94
23130,51,29,14,37
23131,162,114,57,105
23132,51,29,14,37
23133,51,28,14,37
23134,131,91,45,86
23135,131,90,45,86
23136,51,29,14,37
23137,56,32,16,40
23138,82,53,26,56
23139,82,52,26,56
23140,82,53,26,56
23141,82,52,26,56
23142,82,53,26,56
23143,136,94,47,89
23144,51,29,14,37
23145,175,124,62,113
23146,51,29,14,37
23147,144,100,50,94
23148,82,53,26,56
23149,82,52,26,56
23150,82,53,26,56
23151,113,76,38,75
23152,56,33,16,40
23153,51,28,14,37
23154,113,77,38,75
23155,113,76,38,75
23156,56,33,16,40
23157,56,32,16,40
23158,51,29,14,37
23159,51,28,14,37
23160,56,33,16,40
23161,144,100,50,94
23162,56,33,16,40
23163,113,76,38,75
23164,113,77,38,75
23165,113,76,38,75
23166,113,77,38,75
23167,113,76,38,75
23168,25,9,4,21
23169,162,114,57,105
23170,51,29,14,37
23171,51,28,14,37
23172,56,33,16,40
23173,56,32,16,40
23174,56,33,16,40
23175,56,32,16,40
23176,144,101,50,94
23177,56,32,16,40
23178,144,101,50,94
23179,56,32,16,40
23180,144,101,50,94
23181,144,100,50,94
23182,87,57,28,59
23183,87,56,28,59
23184,144,101,50,94
23185,188,134,67,121
23186,188,135,67,121
23187,188,134,67,121
23188,144,101,50,94
23189,144,100,50,94
23190,144,101,50,94
23191,144,100,50,94
23192,144,101,50,94
23193,206,148,74,132
23194,144,101,50,94
23195,131,90,45,86
23196,206,149,74,132
23197,206,148,74,132
23198,206,149,74,132
23199,206,148,74,132
23200,25,9,4,21
23201,82,52,26,56
23202,82,53,26,56
23203,82,52,26,56
23204,82,53,26,56
23205,82,52,26,56
23206,82,53,26,56
23207,87,56,28,59
23208,25,9,4,21
23209,113,76,38,75
23210,25,9,4,21
23211,175,124,62,113
23212,175,125,62,113
23213,175,124,62,113
23214,175,125,62,113
23215,175,124,62,113
23216,144,101,50,94
23217,144,100,50,94
23218,144,101,50,94
23219,144,100,50,94
23220,144,101,50,94
23221,144,100,50,94
23222,144,101,50,94
23223,144,100,50,94
23224,144,101,50,94
23225,144,100,50,94
23226,144,101,50,94
23227,56,32,16,40
23228,113,77,38,75
23229,113,76,38,75
23230,113,77,38,75
23231,56,32,16,40
23232,51,29,14,37
23233,144,100,50,94
23234,144,101,50,94
23235,144,100,50,94
23236,51,29,14,37
23237,51,28,14,37
23238,51,29,14,37
23239,175,124,62,113
23240,51,29,14,37
23241,144,100,50,94
23242,51,29,14,37
23243,113,76,38,75
23244,51,29,14,37
23245,51,28,14,37
23246,162,115,57,105
23247,162,114,57,105
23248,51,29,14,37
23249,175,124,62,113
23250,175,125,62,113
23251,175,124,62,113
23252,51,29,14,37
23253,51,28,14,37
23254,175,125,62,113
23255,175,124,62,113
23256,144,101,50,94
23257,51,28,14,37
23258,144,101,50,94
23259,157,110,55,102
23260,144,101,50,94
23261,144,100,50,94
23262,175,125,62,113
23263,175,124,62,113
23264,51,29,14,37
23265,113,76,38,75
23266,51,29,14,37
23267,51,28,14,37
23268,144,101,50,94
23269,144,100,50,94
23270,144,101,50,94
23271,113,76,38,75
23272,51,29,14,37
23273,82,52,26,56
23274,51,29,14,37
23275,82,52,26,56
23276,144,101,50,94
23277,144,100,50,94
23278,144,101,50,94
23279,118,80,40,78
23280,144,101,50,94
23281,51,28,14,37
23282,131,91,45,86
23283,131,90,45,86
23284,144,101,50,94
23285,144,100,50,94
23286,56,33,16,40
23287,56,32,16,40
23288,144,101,50,94
23289,56,32,16,40
23290,144,101,50,94
23291,113,76,38,75
23292,144,101,50,94
23293,144,100,50,94
23294,144,101,50,94
23295,113,76,38,75
23296,100,67,33,67
23297,144,100,50,94
23298,144,101,50,94
23299,144,100,50,94
23300,51,29,14,37
23301,51,28,14,37
23302,51,29,14,37
23303,113,76,38,75
23304,113,77,38,75
23305,175,124,62,113
23306,113,77,38,75
23307,56,32,16,40
23308,113,77,38,75
23309,113,76,38,75
23310,51,29,14,37
23311,51,28,14,37
23312,38,19,9,29
23313,113,76,38,75
23314,113,77,38,75
23315,113,76,38,75
23316,38,19,9,29
23317,38,18,9,29
23318,113,77,38,75
23319,113,76,38,75
23320,38,19,9,29
23321,56,32,16,40
23322,38,19,9,29
23323,157,110,55,102
23324,51,29,14,37
23325,51,28,14,37
23326,51,29,14,37
23327,144,100,50,94
23328,38,19,9,29
23329,82,52,26,56
23330,82,53,26,56
23331,82,52,26,56
23332,82,53,26,56
23333,82,52,26,56
23334,82,53,26,56
23335,206,148,74,132
23336,38,19,9,29
23337,56,32,16,40
23338,38,19,9,29
23339,82,52,26,56
23340,82,53,26,56
23341,82,52,26,56
23342,82,53,26,56
23343,56,32,16,40
23344,38,19,9,29
23345,82,52,26,56
23346,82,53,26,56
23347,82,52,26,56
23348,38,19,9,29
23349,38,18,9,29
23350,82,53,26,56
23351,82,52,26,56
23352,219,159,79,140
23353,206,148,74,132
23354,219,159,79,140
23355,219,158,79,140
23356,219,159,79,140
23357,219,158,79,140
23358,82,53,26,56
23359,82,52,26,56
23360,100,67,33,67
23361,38,18,9,29
23362,69,43,21,48
23363,69,42,21,48
23364,82,53,26,56
23365,82,52,26,56
23366,82,53,26,56
23367,69,42,21,48
23368,82,53,26,56
23369,51,28,14,37
23370,82,53,26,56
23371,82,52,26,56
23372,82,53,26,56
23373,82,52,26,56
23374,69,43,21,48
23375,69,42,21,48
23376,100,67,33,67
23377,82,52,26,56
23378,82,53,26,56
23379,82,52,26,56
23380,100,67,33,67
23381,100,66,33,67
23382,105,71,35,70
23383,105,70,35,70
23384,144,101,50,94
23385,144,100,50,94
23386,144,101,50,94
23387,82,52,26,56
23388,144,101,50,94
23389,144,100,50,94
23390,82,53,26,56
23391,82,52,26,56
23392,144,101,50,94
23393,219,158,79,140
23394,144,101,50,94
23395,144,100,50,94
23396,144,101,50,94
23397,144,100,50,94
23398,144,101,50,94
23399,82,52,26,56
23400,144,101,50,94
23401,144,100,50,94
23402,144,101,50,94
23403,144,100,50,94
23404,144,101,50,94
23405,144,100,50,94
23406,144,101,50,94
23407,175,124,62,113
23408,144,101,50,94
23409,144,100,50,94
23410,144,101,50,94
23411,144,100,50,94
23412,144,101,50,94
23413,144,100,50,94
23414,144,101,50,94
23415,144,100,50,94
23416,175,125,62,113
23417,105,70,35,70
23418,175,125,62,113
23419,175,124,62,113
23420,175,125,62,113
23421,175,124,62,113
23422,82,53,26,56
23423,82,52,26,56
23424,100,67,33,67
23425,175,124,62,113
23426,144,101,50,94
23427,144,100,50,94
23428,144,101,50,94
23429,144,100,50,94
23430,144,101,50,94
23431,144,100,50,94
23432,100,67,33,67
23433,105,70,35,70
23434,100,67,33,67
23435,250,182,91,159
23436,100,67,33,67
23437,100,66,33,67
23438,144,101,50,94
23439,144,100,50,94
23440,38,19,9,29
23441,131,90,45,86
23442,131,91,45,86
23443,131,90,45,86
23444,38,19,9,29
23445,38,18,9,29
23446,131,91,45,86
23447,131,90,45,86
23448,38,19,9,29
23449,131,90,45,86
23450,38,19,9,29
23451,131,90,45,86
23452,131,91,45,86
23453,131,90,45,86
23454,131,91,45,86
23455,131,90,45,86
23456,100,67,33,67
23457,250,182,91,159
23458,38,19,9,29
23459,38,18,9,29
23460,105,71,35,70
23461,105,70,35,70
23462,105,71,35,70
23463,131,90,45,86
23464,100,67,33,67
23465,144,100,50,94
23466,100,67,33,67
23467,144,100,50,94
23468,82,53,26,56
23469,82,52,26,56
23470,82,53,26,56
23471,82,52,26,56
23472,144,101,50,94
23473,144,100,50,94
23474,144,101,50,94
23475,144,100,50,94
23476,144,101,50,94
23477,144,100,50,94
23478,51,29,14,37
23479,51,28,14,37
23480,144,101,50,94
23481,51,28,14,37
23482,144,101,50,94
23483,51,28,14,37
23484,82,53,26,56
23485,82,52,26,56
23486,82,53,26,56
23487,131,90,45,86
23488,51,29,14,37
23489,82,52,26,56
23490,82,53,26,56
23491,82,52,26,56
23492,100,67,33,67
23493,100,66,33,67
23494,100,67,33,67
23495,175,124,62,113
23496,56,33,16,40
23497,56,32,16,40
23498,56,33,16,40
23499,144,100,50,94
23500,56,33,16,40
23501,56,32,16,40
23502,56,33,16,40
23503,56,32,16,40
23504,51,29,14,37
23505,56,32,16,40
23506,56,33,16,40
23507,56,32,16,40
23508,51,29,14,37
23509,51,28,14,37
23510,157,111,55,102
23511,157,110,55,102
23512,82,53,26,56
23513,100,66,33,67
23514,82,53,26,56
23515,56,32,16,40
23516,82,53,26,56
23517,82,52,26,56
23518,82,53,26,56
23519,82,52,26,56
23520,51,29,14,37
23521,144,100,50,94
23522,51,29,14,37
23523,51,28,14,37
23524,51,29,14,37
23525,51,28,14,37
23526,51,29,14,37
23527,82,52,26,56
23528,51,29,14,37
23529,281,206,103,178
23530,51,29,14,37
23531,144,100,50,94
23532,144,101,50,94
23533,144,100,50,94
23534,144,101,50,94
23535,157,110,55,102
23536,175,125,62,113
23537,51,28,14,37
23538,126,87,43,83
23539,126,86,43,83
23540,175,125,62,113
23541,175,124,62,113
23542,126,87,43,83
23543,126,86,43,83
23544,175,125,62,113
23545,131,90,45,86
23546,175,125,62,113
23547,56,32,16,40
23548,126,87,43,83
23549,126,86,43,83
23550,126,87,43,83
23551,126,86,43,83
23552,25,9,4,21
23553,82,52,26,56
23554,82,53,26,56
23555,82,52,26,56
23556,100,67,33,67
23557,100,66,33,67
23558,100,67,33,67
23559,82,52,26,56
23560,82,53,26,56
23561,82,52,26,56
23562,82,53,26,56
23563,100,66,33,67
23564,82,53,26,56
23565,82,52,26,56
23566,82,53,26,56
23567,82,52,26,56
23568,100,67,33,67
23569,82,52,26,56
23570,82,53,26,56
23571,82,52,26,56
23572,100,67,33,67
23573,100,66,33,67
23574,82,53,26,56
23575,82,52,26,56
23576,100,67,33,67
23577,144,100,50,94
23578,100,67,33,67
23579,126,86,43,83
23580,82,53,26,56
23581,82,52,26,56
23582,82,53,26,56
23583,82,52,26,56
23584,144,101,50,94
23585,82,52,26,56
23586,100,67,33,67
23587,100,66,33,67
23588,82,53,26,56
23589,82,52,26,56
23590,82,53,26,56
23591,82,52,26,56
23592,144,101,50,94
23593,82,52,26,56
23594,144,101,50,94
23595,100,66,33,67
23596,51,29,14,37
23597,51,28,14,37
23598,51,29,14,37
23599,175,124,62,113
23600,144,101,50,94
23601,51,28,14,37
23602,51,29,14,37
23603,51,28,14,37
23604,144,101,50,94
23605,144,100,50,94
23606,82,53,26,56
23607,82,52,26,56
23608,100,67,33,67
23609,51,28,14,37
23610,100,67,33,67
23611,82,52,26,56
23612,100,67,33,67
23613,100,66,33,67
23614,82,53,26,56
23615,82,52,26,56
23616,25,9,4,21
23617,113,76,38,75
23618,113,77,38,75
23619,113,76,38,75
23620,144,101,50,94
23621,144,100,50,94
23622,144,101,50,94
23623,82,52,26,56
23624,126,87,43,83
23625,82,52,26,56
23626,126,87,43,83
23627,144,100,50,94
23628,126,87,43,83
23629,126,86,43,83
23630,100,67,33,67
23631,100,66,33,67
23632,25,9,4,21
23633,126,86,43,83
23634,82,53,26,56
23635,82,52,26,56
23636,25,9,4,21
23637,25,8,4,21
23638,144,101,50,94
23639,144,100,50,94
23640,144,101,50,94
23641,175,124,62,113
23642,144,101,50,94
23643,82,52,26,56
23644,144,101,50,94
23645,144,100,50,94
23646,113,77,38,75
23647,113,76,38,75
23648,25,9,4,21
23649,51,28,14,37
23650,82,53,26,56
23651,82,52,26,56
23652,82,53,26,56
23653,82,52,26,56
23654,82,53,26,56
23655,250,182,91,159
23656,25,9,4,21
23657,82,52,26,56
23658,25,9,4,21
23659,82,52,26,56
23660,175,125,62,113
23661,175,124,62,113
23662,175,125,62,113
23663,82,52,26,56
23664,100,67,33,67
23665,25,8,4,21
23666,100,67,33,67
23667,100,66,33,67
23668,100,67,33,67
23669,100,66,33,67
23670,175,125,62,113
23671,175,124,62,113
23672,100,67,33,67
23673,175,124,62,113
23674,100,67,33,67
23675,175,124,62,113
23676,175,125,62,113
23677,175,124,62,113
23678,175,125,62,113
23679,175,124,62,113
23680,51,29,14,37
23681,175,124,62,113
23682,188,135,67,121
23683,188,134,67,121
23684,188,135,67,121
23685,188,134,67,121
23686,188,135,67,121
23687,82,52,26,56
23688,38,19,9,29
23689,82,52,26,56
23690,38,19,9,29
23691,74,46,23,51
23692,38,19,9,29
23693,38,18,9,29
23694,74,47,23,51
23695,74,46,23,51
23696,38,19,9,29
23697,100,66,33,67
23698,100,67,33,67
23699,100,66,33,67
23700,38,19,9,29
23701,38,18,9,29
